name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KRK_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2312,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2313,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2314,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2315,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2316,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2317,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2318,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2319,3.9640000000000004,6,11.3,-0.7550000000000003,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2320,3.9640000000000004,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2321,3.9640000000000004,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2322,3.9640000000000004,6,11.3,0.0349999999999997,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2323,3.9640000000000004,6,11.3,0.0349999999999997,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2324,3.9640000000000004,6,11.3,0.0349999999999997,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2325,3.9640000000000004,6,11.3,0.0349999999999997,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2326,3.9640000000000004,6,11.3,0.0349999999999997,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2327,3.9640000000000004,6,11.3,0.0349999999999997,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2328,3.9640000000000004,6,11.3,0.0349999999999997,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2329,3.9640000000000004,6,11.3,0.0349999999999997,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2330,3.9640000000000004,6,11.3,0.0349999999999997,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2331,3.9640000000000004,6,11.3,0.0349999999999997,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2332,3.9640000000000004,6,11.3,0.0349999999999997,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2333,3.9640000000000004,6,11.3,0.0349999999999997,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2334,3.9640000000000004,6,11.3,0.0349999999999997,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2335,3.9640000000000004,6,11.3,0.0349999999999997,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2336,3.9640000000000004,6,11.3,0.8249999999999997,0.3,-2.1599999999999984,0.9905956113,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2337,3.9640000000000004,6,11.3,0.8249999999999997,0.3,0.970000000000002,0.9905956113,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2338,3.9640000000000004,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2339,3.9640000000000004,6,11.3,0.8249999999999997,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2340,3.9640000000000004,6,11.3,0.8249999999999997,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2341,3.9640000000000004,6,11.3,0.8249999999999997,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2342,3.9640000000000004,6,11.3,0.8249999999999997,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2343,3.9640000000000004,6,11.3,0.8249999999999997,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2344,3.9640000000000004,6,11.3,0.8249999999999997,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2345,3.9640000000000004,6,11.3,0.8249999999999997,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2346,3.9640000000000004,6,11.3,0.8249999999999997,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2347,3.9640000000000004,6,11.3,0.8249999999999997,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2348,3.9640000000000004,6,11.3,0.8249999999999997,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2349,3.9640000000000004,6,11.3,0.8249999999999997,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2350,3.9640000000000004,6,11.3,0.8249999999999997,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2351,3.9640000000000004,6,11.3,0.8249999999999997,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2352,3.9640000000000004,6,11.3,1.6149999999999998,0.3,-2.1599999999999984,0.5060318138,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2353,3.9640000000000004,6,11.3,1.6149999999999998,0.3,0.970000000000002,0.5060318138,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2354,3.9640000000000004,6,11.3,1.6149999999999998,0.3,4.100000000000002,0.6407580688,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2355,3.9640000000000004,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2356,3.9640000000000004,6,11.3,1.6149999999999998,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2357,3.9640000000000004,6,11.3,1.6149999999999998,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2358,3.9640000000000004,6,11.3,1.6149999999999998,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2359,3.9640000000000004,6,11.3,1.6149999999999998,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2360,3.9640000000000004,6,11.3,1.6149999999999998,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2361,3.9640000000000004,6,11.3,1.6149999999999998,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2362,3.9640000000000004,6,11.3,1.6149999999999998,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2363,3.9640000000000004,6,11.3,1.6149999999999998,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2364,3.9640000000000004,6,11.3,1.6149999999999998,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2365,3.9640000000000004,6,11.3,1.6149999999999998,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2366,3.9640000000000004,6,11.3,1.6149999999999998,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2367,3.9640000000000004,6,11.3,1.6149999999999998,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2368,3.9640000000000004,6,11.3,2.405,0.3,-2.1599999999999984,0.3398093053,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2369,3.9640000000000004,6,11.3,2.405,0.3,0.970000000000002,0.3398093053,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2370,3.9640000000000004,6,11.3,2.405,0.3,4.100000000000002,0.4302803664,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2371,3.9640000000000004,6,11.3,2.405,0.3,7.230000000000002,0.7587626949,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2372,3.9640000000000004,6,11.3,2.405,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2373,3.9640000000000004,6,11.3,2.405,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2374,3.9640000000000004,6,11.3,2.405,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2375,3.9640000000000004,6,11.3,2.405,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2376,3.9640000000000004,6,11.3,2.405,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2377,3.9640000000000004,6,11.3,2.405,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2378,3.9640000000000004,6,11.3,2.405,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2379,3.9640000000000004,6,11.3,2.405,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2380,3.9640000000000004,6,11.3,2.405,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2381,3.9640000000000004,6,11.3,2.405,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2382,3.9640000000000004,6,11.3,2.405,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2383,3.9640000000000004,6,11.3,2.405,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2384,3.9640000000000004,6,11.3,3.195,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2385,3.9640000000000004,6,11.3,3.195,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2386,3.9640000000000004,6,11.3,3.195,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2387,3.9640000000000004,6,11.3,3.195,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2388,3.9640000000000004,6,11.3,3.195,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2389,3.9640000000000004,6,11.3,3.195,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2390,3.9640000000000004,6,11.3,3.195,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2391,3.9640000000000004,6,11.3,3.195,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2392,3.9640000000000004,6,11.3,3.195,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2393,3.9640000000000004,6,11.3,3.195,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2394,3.9640000000000004,6,11.3,3.195,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2395,3.9640000000000004,6,11.3,3.195,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2396,3.9640000000000004,6,11.3,3.195,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2397,3.9640000000000004,6,11.3,3.195,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2398,3.9640000000000004,6,11.3,3.195,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2399,3.9640000000000004,6,11.3,3.195,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2400,3.9640000000000004,6,11.3,3.985,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2401,3.9640000000000004,6,11.3,3.985,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2402,3.9640000000000004,6,11.3,3.985,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2403,3.9640000000000004,6,11.3,3.985,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2404,3.9640000000000004,6,11.3,3.985,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2405,3.9640000000000004,6,11.3,3.985,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2406,3.9640000000000004,6,11.3,3.985,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2407,3.9640000000000004,6,11.3,3.985,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2408,3.9640000000000004,6,11.3,3.985,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2409,3.9640000000000004,6,11.3,3.985,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2410,3.9640000000000004,6,11.3,3.985,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2411,3.9640000000000004,6,11.3,3.985,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2412,3.9640000000000004,6,11.3,3.985,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2413,3.9640000000000004,6,11.3,3.985,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2414,3.9640000000000004,6,11.3,3.985,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2415,3.9640000000000004,6,11.3,3.985,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2416,3.9640000000000004,6,11.3,4.775,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2417,3.9640000000000004,6,11.3,4.775,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2418,3.9640000000000004,6,11.3,4.775,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2419,3.9640000000000004,6,11.3,4.775,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2420,3.9640000000000004,6,11.3,4.775,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2421,3.9640000000000004,6,11.3,4.775,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2422,3.9640000000000004,6,11.3,4.775,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2423,3.9640000000000004,6,11.3,4.775,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2424,3.9640000000000004,6,11.3,4.775,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2425,3.9640000000000004,6,11.3,4.775,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2426,3.9640000000000004,6,11.3,4.775,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2427,3.9640000000000004,6,11.3,4.775,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2428,3.9640000000000004,6,11.3,4.775,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2429,3.9640000000000004,6,11.3,4.775,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2430,3.9640000000000004,6,11.3,4.775,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2431,3.9640000000000004,6,11.3,4.775,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2432,3.9640000000000004,6,11.3,5.5649999999999995,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2433,3.9640000000000004,6,11.3,5.5649999999999995,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2434,3.9640000000000004,6,11.3,5.5649999999999995,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2435,3.9640000000000004,6,11.3,5.5649999999999995,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2436,3.9640000000000004,6,11.3,5.5649999999999995,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2437,3.9640000000000004,6,11.3,5.5649999999999995,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2438,3.9640000000000004,6,11.3,5.5649999999999995,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2439,3.9640000000000004,6,11.3,5.5649999999999995,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2440,3.9640000000000004,6,11.3,5.5649999999999995,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2441,3.9640000000000004,6,11.3,5.5649999999999995,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2442,3.9640000000000004,6,11.3,5.5649999999999995,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2443,3.9640000000000004,6,11.3,5.5649999999999995,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2444,3.9640000000000004,6,11.3,5.5649999999999995,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2445,3.9640000000000004,6,11.3,5.5649999999999995,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2446,3.9640000000000004,6,11.3,5.5649999999999995,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2447,3.9640000000000004,6,11.3,5.5649999999999995,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2448,3.9640000000000004,6,11.3,6.355,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2449,3.9640000000000004,6,11.3,6.355,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2450,3.9640000000000004,6,11.3,6.355,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2451,3.9640000000000004,6,11.3,6.355,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2452,3.9640000000000004,6,11.3,6.355,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2453,3.9640000000000004,6,11.3,6.355,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2454,3.9640000000000004,6,11.3,6.355,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2455,3.9640000000000004,6,11.3,6.355,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2456,3.9640000000000004,6,11.3,6.355,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2457,3.9640000000000004,6,11.3,6.355,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2458,3.9640000000000004,6,11.3,6.355,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2459,3.9640000000000004,6,11.3,6.355,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2460,3.9640000000000004,6,11.3,6.355,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2461,3.9640000000000004,6,11.3,6.355,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2462,3.9640000000000004,6,11.3,6.355,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2463,3.9640000000000004,6,11.3,6.355,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2464,3.9640000000000004,6,11.3,7.145,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2465,3.9640000000000004,6,11.3,7.145,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2466,3.9640000000000004,6,11.3,7.145,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2467,3.9640000000000004,6,11.3,7.145,0.3,7.230000000000002,0.7314696486,false,1.0000000000
