name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KAT_efficiency,min_distance_to_false,iteration,reference_frontier,from_point_name,to_reference_name,node_id,parent_node_id,path_id,POZ_efficiency,WAW_efficiency,KRK_efficiency,WRO_efficiency,GDN_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1521,3.774000000000002,6,11.3,-0.4850000000000003,0.3,-18.71,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1520,3.774000000000002,6,11.3,-0.4850000000000003,0.3,-31.68,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3648,10.5,6,11.3,-0.4850000000000003,0.3,-31.68,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4866,14.274000000000004,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3042,9.024000000000004,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3954,11.124000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4868,14.274000000000004,6,11.3,-0.4850000000000003,0.3,7.230000000000004,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4560,13.224000000000002,6,11.3,-0.4850000000000003,0.3,-31.68,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4865,14.274000000000004,6,11.3,-0.4850000000000003,0.3,-18.71,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_3953,11.124000000000002,6,11.3,-0.4850000000000003,0.3,-18.71,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_2130,5.874000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4258,12.174000000000005,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_2129,5.874000000000002,6,11.3,-0.4850000000000003,0.3,-18.71,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1826,4.824000000000002,6,11.3,-0.4850000000000003,0.3,-5.739999999999995,1.0,True,,1.4,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_1216,2.724000000000001,6,11.3,-0.4850000000000003,0.3,-31.68,1.0,True,,2.1,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__WAW_cand_4867,14.274000000000004,6,11.3,-0.4850000000000003,0.3,7.230000000000002,1.0,True,,2.8000000000000003,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,WAW,node_branch_000005,node_branch_000004,RZE -> KAT -> POZ -> WAW,,1.0,,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_16,1.7940000000000011,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_17,1.7940000000000011,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_784,2.7240000000000006,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1041,2.724000000000001,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2320,3.964,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1040,2.724000000000001,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2321,3.964,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_785,2.7240000000000006,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_819,2.7240000000000006,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1826,3.3440000000000003,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1075,2.724000000000001,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2355,3.964,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_802,2.7240000000000006,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1058,2.724000000000001,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1843,3.3440000000000003,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2338,3.964,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_546,2.4140000000000006,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_563,2.4140000000000006,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1331,3.0340000000000007,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1297,3.0340000000000007,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1296,3.0340000000000007,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1314,3.0340000000000007,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1809,3.3440000000000003,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1808,3.3440000000000003,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_529,2.4140000000000006,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1587,3.1,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1553,3.1,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2065,3.654,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1570,3.1,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_290,2.104000000000001,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_307,2.104000000000001,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1552,3.1,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2064,3.654,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2576,4.274,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2082,3.654,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2611,4.274,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2577,4.274,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_51,1.7940000000000011,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_272,2.104000000000001,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_34,1.7940000000000011,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_273,2.104000000000001,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_528,2.4140000000000006,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2594,4.274,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2099,3.654,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0,True,,0.79,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2004,3.3440000000000003,6,11.3,8.725,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1412,3.0340000000000007,6,11.3,5.565,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1428,3.0340000000000007,6,11.3,6.355,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2804,4.274,6,11.3,10.305,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1508,3.0340000000000007,6,11.3,9.515,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_372,2.104000000000001,6,11.3,4.775,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1444,3.0340000000000007,6,11.3,7.145,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1268,2.724000000000001,6,11.3,10.305,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_388,2.104000000000001,6,11.3,5.565,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_692,2.4140000000000006,6,11.3,7.9,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1524,3.0340000000000007,6,11.3,10.305,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_164,1.7940000000000011,6,11.3,7.145,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1220,2.724000000000001,6,11.3,7.935,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_964,2.7240000000000006,6,11.3,7.935,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1668,3.1,6,11.3,5.565,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1012,2.7240000000000006,6,11.3,10.305,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1188,2.724000000000001,6,11.3,7.145,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1204,2.724000000000001,6,11.3,7.9,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2724,4.274,6,11.3,7.145,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1732,3.1,6,11.3,7.935,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_212,1.7940000000000011,6,11.3,8.725,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1684,3.1,6,11.3,6.355,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_1460,3.0340000000000007,6,11.3,7.9,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_2020,3.3440000000000003,6,11.3,9.515,0.3,10.360000000000005,1.0,True,,3.1300000000000026,3,1,RZE__to__KAT_cand_2309__to__POZ_cand_2469,KRK,node_branch_000006,node_branch_000004,RZE -> KAT -> POZ -> KRK,,,1.0,,
