candidate_id,base_name,name,i1,i2,i3,i4,o1,o2,i1_base,i1_new,i1_delta_abs,i1_delta_pct,i1_grid_value,i1_grid_mode,i4_base,i4_new,i4_delta_abs,i4_delta_pct,i4_grid_value,i4_grid_mode,o2_base,o2_new,o2_delta_abs,o2_delta_pct,o2_grid_value,o2_grid_mode
1117,RZE,RZE_cand_1117,0.0,6.0,11.3,1.8,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
1118,RZE,RZE_cand_1118,0.0,6.0,11.3,1.8,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
1119,RZE,RZE_cand_1119,0.0,6.0,11.3,1.8,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
1120,RZE,RZE_cand_1120,0.0,6.0,11.3,1.8,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
1121,RZE,RZE_cand_1121,0.0,6.0,11.3,1.8,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
1122,RZE,RZE_cand_1122,0.0,6.0,11.3,1.8,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
1123,RZE,RZE_cand_1123,0.0,6.0,11.3,1.8,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.7,0.2,5.71,0.2,absolute
1124,RZE,RZE_cand_1124,0.0,6.0,11.3,1.8,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,3.9,0.4,11.43,0.4,absolute
1125,RZE,RZE_cand_1125,0.0,6.0,11.3,1.8,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.1,0.6,17.14,0.6,absolute
1126,RZE,RZE_cand_1126,0.0,6.0,11.3,1.8,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.3,0.8,22.86,0.8,absolute
1127,RZE,RZE_cand_1127,0.0,6.0,11.3,1.8,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.5,1.0,28.57,1.0,absolute
1128,RZE,RZE_cand_1128,0.0,6.0,11.3,1.8,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.7,1.2,34.29,1.2,absolute
1129,RZE,RZE_cand_1129,0.0,6.0,11.3,1.8,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,4.9,1.4,40.0,1.4,absolute
1130,RZE,RZE_cand_1130,0.0,6.0,11.3,1.8,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.1,1.6,45.71,1.6,absolute
1131,RZE,RZE_cand_1131,0.0,6.0,11.3,1.8,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.3,1.8,51.43,1.8,absolute
1132,RZE,RZE_cand_1132,0.0,6.0,11.3,1.8,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.5,2.0,57.14,2.0,absolute
1133,RZE,RZE_cand_1133,0.0,6.0,11.3,1.8,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.7,2.2,62.86,2.2,absolute
1134,RZE,RZE_cand_1134,0.0,6.0,11.3,1.8,0.3,5.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,5.9,2.4,68.57,2.4,absolute
1135,RZE,RZE_cand_1135,0.0,6.0,11.3,1.8,0.3,6.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,6.1,2.6,74.29,2.6,absolute
1136,RZE,RZE_cand_1136,0.0,6.0,11.3,1.8,0.3,6.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,6.3,2.8,80.0,2.8,absolute
1137,RZE,RZE_cand_1137,0.0,6.0,11.3,1.8,0.3,6.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,6.5,3.0,85.71,3.0,absolute
1138,RZE,RZE_cand_1138,0.0,6.0,11.3,1.8,0.3,6.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,6.7,3.2,91.43,3.2,absolute
1139,RZE,RZE_cand_1139,0.0,6.0,11.3,1.8,0.3,6.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,6.9,3.4,97.14,3.4,absolute
1140,RZE,RZE_cand_1140,0.0,6.0,11.3,1.8,0.3,7.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,7.1,3.6,102.86,3.6,absolute
1141,RZE,RZE_cand_1141,0.0,6.0,11.3,1.8,0.3,7.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,7.3,3.8,108.57,3.8,absolute
1142,RZE,RZE_cand_1142,0.0,6.0,11.3,1.8,0.3,7.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,7.5,4.0,114.29,4.0,absolute
1143,RZE,RZE_cand_1143,0.0,6.0,11.3,1.8,0.3,7.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,7.7,4.2,120.0,4.2,absolute
1144,RZE,RZE_cand_1144,0.0,6.0,11.3,1.8,0.3,7.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,7.9,4.4,125.71,4.4,absolute
1145,RZE,RZE_cand_1145,0.0,6.0,11.3,1.8,0.3,8.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,8.1,4.6,131.43,4.6,absolute
1146,RZE,RZE_cand_1146,0.0,6.0,11.3,1.8,0.3,8.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,8.3,4.8,137.14,4.8,absolute
1147,RZE,RZE_cand_1147,0.0,6.0,11.3,1.8,0.3,8.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.8,-0.9,-33.33,-0.9,absolute,3.5,8.5,5.0,142.86,5.0,absolute
1148,RZE,RZE_cand_1148,0.0,6.0,11.3,1.9,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
1149,RZE,RZE_cand_1149,0.0,6.0,11.3,1.9,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
1150,RZE,RZE_cand_1150,0.0,6.0,11.3,1.9,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
1151,RZE,RZE_cand_1151,0.0,6.0,11.3,1.9,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
1152,RZE,RZE_cand_1152,0.0,6.0,11.3,1.9,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
1153,RZE,RZE_cand_1153,0.0,6.0,11.3,1.9,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
1154,RZE,RZE_cand_1154,0.0,6.0,11.3,1.9,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.7,0.2,5.71,0.2,absolute
1155,RZE,RZE_cand_1155,0.0,6.0,11.3,1.9,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,3.9,0.4,11.43,0.4,absolute
1156,RZE,RZE_cand_1156,0.0,6.0,11.3,1.9,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.1,0.6,17.14,0.6,absolute
1157,RZE,RZE_cand_1157,0.0,6.0,11.3,1.9,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.3,0.8,22.86,0.8,absolute
1158,RZE,RZE_cand_1158,0.0,6.0,11.3,1.9,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.5,1.0,28.57,1.0,absolute
1159,RZE,RZE_cand_1159,0.0,6.0,11.3,1.9,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.7,1.2,34.29,1.2,absolute
1160,RZE,RZE_cand_1160,0.0,6.0,11.3,1.9,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,4.9,1.4,40.0,1.4,absolute
1161,RZE,RZE_cand_1161,0.0,6.0,11.3,1.9,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.1,1.6,45.71,1.6,absolute
1162,RZE,RZE_cand_1162,0.0,6.0,11.3,1.9,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.3,1.8,51.43,1.8,absolute
1163,RZE,RZE_cand_1163,0.0,6.0,11.3,1.9,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.5,2.0,57.14,2.0,absolute
1164,RZE,RZE_cand_1164,0.0,6.0,11.3,1.9,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.7,2.2,62.86,2.2,absolute
1165,RZE,RZE_cand_1165,0.0,6.0,11.3,1.9,0.3,5.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,5.9,2.4,68.57,2.4,absolute
1166,RZE,RZE_cand_1166,0.0,6.0,11.3,1.9,0.3,6.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.1,2.6,74.29,2.6,absolute
1167,RZE,RZE_cand_1167,0.0,6.0,11.3,1.9,0.3,6.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.3,2.8,80.0,2.8,absolute
1168,RZE,RZE_cand_1168,0.0,6.0,11.3,1.9,0.3,6.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.5,3.0,85.71,3.0,absolute
1169,RZE,RZE_cand_1169,0.0,6.0,11.3,1.9,0.3,6.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.7,3.2,91.43,3.2,absolute
1170,RZE,RZE_cand_1170,0.0,6.0,11.3,1.9,0.3,6.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,6.9,3.4,97.14,3.4,absolute
1171,RZE,RZE_cand_1171,0.0,6.0,11.3,1.9,0.3,7.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.1,3.6,102.86,3.6,absolute
1172,RZE,RZE_cand_1172,0.0,6.0,11.3,1.9,0.3,7.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.3,3.8,108.57,3.8,absolute
1173,RZE,RZE_cand_1173,0.0,6.0,11.3,1.9,0.3,7.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.5,4.0,114.29,4.0,absolute
1174,RZE,RZE_cand_1174,0.0,6.0,11.3,1.9,0.3,7.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.7,4.2,120.0,4.2,absolute
1175,RZE,RZE_cand_1175,0.0,6.0,11.3,1.9,0.3,7.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,7.9,4.4,125.71,4.4,absolute
1176,RZE,RZE_cand_1176,0.0,6.0,11.3,1.9,0.3,8.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,8.1,4.6,131.43,4.6,absolute
1177,RZE,RZE_cand_1177,0.0,6.0,11.3,1.9,0.3,8.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,8.3,4.8,137.14,4.8,absolute
1178,RZE,RZE_cand_1178,0.0,6.0,11.3,1.9,0.3,8.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,1.9,-0.8,-29.63,-0.8,absolute,3.5,8.5,5.0,142.86,5.0,absolute
1179,RZE,RZE_cand_1179,0.0,6.0,11.3,2.0,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
1180,RZE,RZE_cand_1180,0.0,6.0,11.3,2.0,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
1181,RZE,RZE_cand_1181,0.0,6.0,11.3,2.0,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
1182,RZE,RZE_cand_1182,0.0,6.0,11.3,2.0,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
1183,RZE,RZE_cand_1183,0.0,6.0,11.3,2.0,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
1184,RZE,RZE_cand_1184,0.0,6.0,11.3,2.0,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
1185,RZE,RZE_cand_1185,0.0,6.0,11.3,2.0,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.7,0.2,5.71,0.2,absolute
1186,RZE,RZE_cand_1186,0.0,6.0,11.3,2.0,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,3.9,0.4,11.43,0.4,absolute
1187,RZE,RZE_cand_1187,0.0,6.0,11.3,2.0,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.1,0.6,17.14,0.6,absolute
1188,RZE,RZE_cand_1188,0.0,6.0,11.3,2.0,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.3,0.8,22.86,0.8,absolute
1189,RZE,RZE_cand_1189,0.0,6.0,11.3,2.0,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.5,1.0,28.57,1.0,absolute
1190,RZE,RZE_cand_1190,0.0,6.0,11.3,2.0,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.7,1.2,34.29,1.2,absolute
1191,RZE,RZE_cand_1191,0.0,6.0,11.3,2.0,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,4.9,1.4,40.0,1.4,absolute
1192,RZE,RZE_cand_1192,0.0,6.0,11.3,2.0,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.1,1.6,45.71,1.6,absolute
1193,RZE,RZE_cand_1193,0.0,6.0,11.3,2.0,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.3,1.8,51.43,1.8,absolute
1194,RZE,RZE_cand_1194,0.0,6.0,11.3,2.0,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.5,2.0,57.14,2.0,absolute
1195,RZE,RZE_cand_1195,0.0,6.0,11.3,2.0,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.7,2.2,62.86,2.2,absolute
1196,RZE,RZE_cand_1196,0.0,6.0,11.3,2.0,0.3,5.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,5.9,2.4,68.57,2.4,absolute
1197,RZE,RZE_cand_1197,0.0,6.0,11.3,2.0,0.3,6.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.1,2.6,74.29,2.6,absolute
1198,RZE,RZE_cand_1198,0.0,6.0,11.3,2.0,0.3,6.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.3,2.8,80.0,2.8,absolute
1199,RZE,RZE_cand_1199,0.0,6.0,11.3,2.0,0.3,6.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.5,3.0,85.71,3.0,absolute
1200,RZE,RZE_cand_1200,0.0,6.0,11.3,2.0,0.3,6.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.7,3.2,91.43,3.2,absolute
1201,RZE,RZE_cand_1201,0.0,6.0,11.3,2.0,0.3,6.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,6.9,3.4,97.14,3.4,absolute
1202,RZE,RZE_cand_1202,0.0,6.0,11.3,2.0,0.3,7.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.1,3.6,102.86,3.6,absolute
1203,RZE,RZE_cand_1203,0.0,6.0,11.3,2.0,0.3,7.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.3,3.8,108.57,3.8,absolute
1204,RZE,RZE_cand_1204,0.0,6.0,11.3,2.0,0.3,7.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.5,4.0,114.29,4.0,absolute
1205,RZE,RZE_cand_1205,0.0,6.0,11.3,2.0,0.3,7.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.7,4.2,120.0,4.2,absolute
1206,RZE,RZE_cand_1206,0.0,6.0,11.3,2.0,0.3,7.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,7.9,4.4,125.71,4.4,absolute
1207,RZE,RZE_cand_1207,0.0,6.0,11.3,2.0,0.3,8.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,8.1,4.6,131.43,4.6,absolute
1208,RZE,RZE_cand_1208,0.0,6.0,11.3,2.0,0.3,8.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,8.3,4.8,137.14,4.8,absolute
1209,RZE,RZE_cand_1209,0.0,6.0,11.3,2.0,0.3,8.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.0,-0.7,-25.93,-0.7,absolute,3.5,8.5,5.0,142.86,5.0,absolute
1210,RZE,RZE_cand_1210,0.0,6.0,11.3,2.1,0.3,2.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
1211,RZE,RZE_cand_1211,0.0,6.0,11.3,2.1,0.3,2.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
1212,RZE,RZE_cand_1212,0.0,6.0,11.3,2.1,0.3,2.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
1213,RZE,RZE_cand_1213,0.0,6.0,11.3,2.1,0.3,3.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
1214,RZE,RZE_cand_1214,0.0,6.0,11.3,2.1,0.3,3.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
1215,RZE,RZE_cand_1215,0.0,6.0,11.3,2.1,0.3,3.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
1216,RZE,RZE_cand_1216,0.0,6.0,11.3,2.1,0.3,3.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.7,0.2,5.71,0.2,absolute
1217,RZE,RZE_cand_1217,0.0,6.0,11.3,2.1,0.3,3.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,3.9,0.4,11.43,0.4,absolute
1218,RZE,RZE_cand_1218,0.0,6.0,11.3,2.1,0.3,4.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.1,0.6,17.14,0.6,absolute
1219,RZE,RZE_cand_1219,0.0,6.0,11.3,2.1,0.3,4.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.3,0.8,22.86,0.8,absolute
1220,RZE,RZE_cand_1220,0.0,6.0,11.3,2.1,0.3,4.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.5,1.0,28.57,1.0,absolute
1221,RZE,RZE_cand_1221,0.0,6.0,11.3,2.1,0.3,4.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.7,1.2,34.29,1.2,absolute
1222,RZE,RZE_cand_1222,0.0,6.0,11.3,2.1,0.3,4.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,4.9,1.4,40.0,1.4,absolute
1223,RZE,RZE_cand_1223,0.0,6.0,11.3,2.1,0.3,5.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.1,1.6,45.71,1.6,absolute
1224,RZE,RZE_cand_1224,0.0,6.0,11.3,2.1,0.3,5.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.3,1.8,51.43,1.8,absolute
1225,RZE,RZE_cand_1225,0.0,6.0,11.3,2.1,0.3,5.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.5,2.0,57.14,2.0,absolute
1226,RZE,RZE_cand_1226,0.0,6.0,11.3,2.1,0.3,5.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.7,2.2,62.86,2.2,absolute
1227,RZE,RZE_cand_1227,0.0,6.0,11.3,2.1,0.3,5.9,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,5.9,2.4,68.57,2.4,absolute
1228,RZE,RZE_cand_1228,0.0,6.0,11.3,2.1,0.3,6.1,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.1,2.6,74.29,2.6,absolute
1229,RZE,RZE_cand_1229,0.0,6.0,11.3,2.1,0.3,6.3,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.3,2.8,80.0,2.8,absolute
1230,RZE,RZE_cand_1230,0.0,6.0,11.3,2.1,0.3,6.5,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.5,3.0,85.71,3.0,absolute
1231,RZE,RZE_cand_1231,0.0,6.0,11.3,2.1,0.3,6.7,0.6,0.0,-0.6,-100.0,-1.4,absolute,2.7,2.1,-0.6,-22.22,-0.6,absolute,3.5,6.7,3.2,91.43,3.2,absolute
